"","y2_statefips","y2_countyfips","y1_countyname","Inflow","Year","Outflow"
"9178",48,373,"Polk County Total Migration-US and Foreign",7460,2020,4858
"9179",48,375,"Potter County Total Migration-US and Foreign",7454,2020,8973
"9180",48,377,"Presidio County Total Migration-US and Foreign",375,2020,397
"9181",48,379,"Rains County Total Migration-US and Foreign",1098,2020,700
"9182",48,381,"Randall County Total Migration-US and Foreign",10747,2020,9051
"9183",48,383,"Reagan County Total Migration-US and Foreign",164,2020,216
"9184",48,385,"Real County Total Migration-US and Foreign",309,2020,187
"9185",48,387,"Red River County Total Migration-US and Foreign",761,2020,519
"9186",48,389,"Reeves County Total Migration-US and Foreign",653,2020,1088
"9187",48,391,"Refugio County Total Migration-US and Foreign",264,2020,277
"9188",48,395,"Robertson County Total Migration-US and Foreign",1023,2020,881
"9189",48,397,"Rockwall County Total Migration-US and Foreign",13295,2020,8168
"9190",48,399,"Runnels County Total Migration-US and Foreign",565,2020,431
"9191",48,401,"Rusk County Total Migration-US and Foreign",3376,2020,2716
"9192",48,403,"Sabine County Total Migration-US and Foreign",700,2020,522
"9193",48,405,"San Augustine County Total Migration-US and Foreign",402,2020,366
"9194",48,407,"San Jacinto County Total Migration-US and Foreign",2585,2020,1886
"9195",48,409,"San Patricio County Total Migration-US and Foreign",5018,2020,4401
"9196",48,411,"San Saba County Total Migration-US and Foreign",297,2020,208
"9197",48,413,"Schleicher County Total Migration-US and Foreign",82,2020,115
"9198",48,415,"Scurry County Total Migration-US and Foreign",737,2020,713
"9199",48,417,"Shackelford County Total Migration-US and Foreign",211,2020,147
"9200",48,419,"Shelby County Total Migration-US and Foreign",1027,2020,888
"9201",48,421,"Sherman County Total Migration-US and Foreign",161,2020,105
"9202",48,423,"Smith County Total Migration-US and Foreign",14000,2020,10662
"9203",48,425,"Somervell County Total Migration-US and Foreign",870,2020,437
"9204",48,427,"Starr County Total Migration-US and Foreign",1142,2020,1455
"9205",48,429,"Stephens County Total Migration-US and Foreign",397,2020,321
"9206",48,431,"Sterling County Total Migration-US and Foreign",71,2020,50
"9207",48,433,"Stonewall County Total Migration-US and Foreign",50,2020,64
"9208",48,435,"Sutton County Total Migration-US and Foreign",136,2020,203
"9209",48,437,"Swisher County Total Migration-US and Foreign",288,2020,314
"9210",48,439,"Tarrant County Total Migration-US and Foreign",110835,2020,108107
"9211",48,441,"Taylor County Total Migration-US and Foreign",8746,2020,8954
"9212",48,445,"Terry County Total Migration-US and Foreign",509,2020,531
"9213",48,447,"Throckmorton County Total Migration-US and Foreign",89,2020,56
"9214",48,449,"Titus County Total Migration-US and Foreign",1487,2020,1430
"9215",48,451,"Tom Green County Total Migration-US and Foreign",5922,2020,6698
"9216",48,453,"Travis County Total Migration-US and Foreign",83508,2020,91586
"9217",48,455,"Trinity County Total Migration-US and Foreign",1190,2020,801
"9218",48,457,"Tyler County Total Migration-US and Foreign",1405,2020,953
"9219",48,459,"Upshur County Total Migration-US and Foreign",3425,2020,2482
"9220",48,461,"Upton County Total Migration-US and Foreign",165,2020,194
"9221",48,463,"Uvalde County Total Migration-US and Foreign",1236,2020,1017
"9222",48,465,"Val Verde County Total Migration-US and Foreign",2289,2020,2482
"9223",48,467,"Van Zandt County Total Migration-US and Foreign",4402,2020,2863
"9224",48,469,"Victoria County Total Migration-US and Foreign",3616,2020,3820
"9225",48,471,"Walker County Total Migration-US and Foreign",4817,2020,4521
"9226",48,473,"Waller County Total Migration-US and Foreign",5388,2020,3804
"9227",48,475,"Ward County Total Migration-US and Foreign",690,2020,973
"9228",48,477,"Washington County Total Migration-US and Foreign",1970,2020,1631
"9229",48,479,"Webb County Total Migration-US and Foreign",3947,2020,5565
"9230",48,481,"Wharton County Total Migration-US and Foreign",1684,2020,1611
"9231",48,483,"Wheeler County Total Migration-US and Foreign",205,2020,247
"9232",48,485,"Wichita County Total Migration-US and Foreign",7082,2020,7138
"9233",48,487,"Wilbarger County Total Migration-US and Foreign",582,2020,602
"9234",48,489,"Willacy County Total Migration-US and Foreign",734,2020,516
"9235",48,491,"Williamson County Total Migration-US and Foreign",61761,2020,42156
"9236",48,493,"Wilson County Total Migration-US and Foreign",4114,2020,2789
"9237",48,495,"Winkler County Total Migration-US and Foreign",298,2020,609
"9238",48,497,"Wise County Total Migration-US and Foreign",6630,2020,3805
"9239",48,499,"Wood County Total Migration-US and Foreign",4005,2020,2538
"9240",48,501,"Yoakum County Total Migration-US and Foreign",314,2020,449
"9241",48,503,"Young County Total Migration-US and Foreign",919,2020,708
"9242",48,505,"Zapata County Total Migration-US and Foreign",263,2020,241
"9243",48,507,"Zavala County Total Migration-US and Foreign",262,2020,416
"9244",49,1,"Beaver County Total Migration-US and Foreign",448,2020,220
"9245",49,3,"Box Elder County Total Migration-US and Foreign",4074,2020,2872
"9246",49,5,"Cache County Total Migration-US and Foreign",7406,2020,7177
"9247",49,7,"Carbon County Total Migration-US and Foreign",986,2020,879
"9248",49,11,"Davis County Total Migration-US and Foreign",23939,2020,23366
"9249",49,13,"Duchesne County Total Migration-US and Foreign",1273,2020,1004
"9250",49,15,"Emery County Total Migration-US and Foreign",564,2020,399
"9251",49,17,"Garfield County Total Migration-US and Foreign",346,2020,271
"9252",49,19,"Grand County Total Migration-US and Foreign",744,2020,636
"9253",49,21,"Iron County Total Migration-US and Foreign",4688,2020,3456
"9254",49,23,"Juab County Total Migration-US and Foreign",904,2020,604
"9255",49,25,"Kane County Total Migration-US and Foreign",705,2020,449
"9256",49,27,"Millard County Total Migration-US and Foreign",550,2020,522
"9257",49,29,"Morgan County Total Migration-US and Foreign",848,2020,646
"9258",49,31,"Piute County Total Migration-US and Foreign",85,2020,57
"9259",49,33,"Rich County Total Migration-US and Foreign",182,2020,101
"9260",49,35,"Salt Lake County Total Migration-US and Foreign",47927,2020,56979
"9261",49,37,"San Juan County Total Migration-US and Foreign",725,2020,636
"9262",49,39,"Sanpete County Total Migration-US and Foreign",2027,2020,1478
"9263",49,41,"Sevier County Total Migration-US and Foreign",1065,2020,872
"9264",49,43,"Summit County Total Migration-US and Foreign",3890,2020,3429
"9265",49,45,"Tooele County Total Migration-US and Foreign",6747,2020,4167
"9266",49,47,"Uintah County Total Migration-US and Foreign",2128,2020,1681
"9267",49,49,"Utah County Total Migration-US and Foreign",37122,2020,32079
"9268",49,51,"Wasatch County Total Migration-US and Foreign",3307,2020,2721
"9269",49,53,"Washington County Total Migration-US and Foreign",14604,2020,8934
"9270",49,55,"Wayne County Total Migration-US and Foreign",170,2020,133
"9271",49,57,"Weber County Total Migration-US and Foreign",16444,2020,15134
"9272",50,1,"Addison County Total Migration-US and Foreign",1658,2020,1482
"9273",50,3,"Bennington County Total Migration-US and Foreign",1704,2020,1381
"9274",50,5,"Caledonia County Total Migration-US and Foreign",1440,2020,1109
"9275",50,7,"Chittenden County Total Migration-US and Foreign",7106,2020,7484
"9276",50,9,"Essex County Total Migration-US and Foreign",376,2020,288
"9277",50,11,"Franklin County Total Migration-US and Foreign",2189,2020,1867
"9278",50,13,"Grand Isle County Total Migration-US and Foreign",533,2020,425
"9279",50,15,"Lamoille County Total Migration-US and Foreign",1455,2020,1294
"9280",50,17,"Orange County Total Migration-US and Foreign",1690,2020,1334
"9281",50,19,"Orleans County Total Migration-US and Foreign",1244,2020,944
"9282",50,21,"Rutland County Total Migration-US and Foreign",2111,2020,1916
"9283",50,23,"Washington County Total Migration-US and Foreign",2973,2020,2596
"9284",50,25,"Windham County Total Migration-US and Foreign",2155,2020,1888
"9285",50,27,"Windsor County Total Migration-US and Foreign",3413,2020,2904
"9286",51,1,"Accomack County Total Migration-US and Foreign",1574,2020,1330
"9287",51,3,"Albemarle County Total Migration-US and Foreign",8721,2020,8005
"9288",51,5,"Alleghany County Total Migration-US and Foreign",613,2020,603
"9289",51,7,"Amelia County Total Migration-US and Foreign",724,2020,624
"9290",51,9,"Amherst County Total Migration-US and Foreign",1615,2020,1396
"9291",51,11,"Appomattox County Total Migration-US and Foreign",961,2020,693
"9292",51,13,"Arlington County Total Migration-US and Foreign",22458,2020,29554
"9293",51,15,"Augusta County Total Migration-US and Foreign",4304,2020,3647
"9294",51,17,"Bath County Total Migration-US and Foreign",169,2020,189
"9295",51,19,"Bedford County Total Migration-US and Foreign",5116,2020,4001
"9296",51,21,"Bland County Total Migration-US and Foreign",222,2020,188
"9297",51,23,"Botetourt County Total Migration-US and Foreign",2083,2020,1568
"9298",51,25,"Brunswick County Total Migration-US and Foreign",718,2020,515
"9299",51,27,"Buchanan County Total Migration-US and Foreign",493,2020,531
"9300",51,29,"Buckingham County Total Migration-US and Foreign",815,2020,541
"9301",51,31,"Campbell County Total Migration-US and Foreign",3470,2020,3165
"9302",51,33,"Caroline County Total Migration-US and Foreign",2640,2020,2145
"9303",51,35,"Carroll County Total Migration-US and Foreign",1339,2020,955
"9304",51,36,"Charles City County Total Migration-US and Foreign",248,2020,294
"9305",51,37,"Charlotte County Total Migration-US and Foreign",561,2020,509
"9306",51,41,"Chesterfield County Total Migration-US and Foreign",24321,2020,19483
"9307",51,43,"Clarke County Total Migration-US and Foreign",1270,2020,856
"9308",51,45,"Craig County Total Migration-US and Foreign",262,2020,200
"9309",51,47,"Culpeper County Total Migration-US and Foreign",3343,2020,2831
"9310",51,49,"Cumberland County Total Migration-US and Foreign",583,2020,476
"9311",51,51,"Dickenson County Total Migration-US and Foreign",340,2020,374
"9312",51,53,"Dinwiddie County Total Migration-US and Foreign",1644,2020,1462
"9313",51,57,"Essex County Total Migration-US and Foreign",618,2020,521
"9314",51,59,"Fairfax County Total Migration-US and Foreign",70832,2020,85567
"9315",51,61,"Fauquier County Total Migration-US and Foreign",5429,2020,4729
"9316",51,63,"Floyd County Total Migration-US and Foreign",609,2020,510
"9317",51,65,"Fluvanna County Total Migration-US and Foreign",2094,2020,1459
"9318",51,67,"Franklin County Total Migration-US and Foreign",2876,2020,2107
"9319",51,69,"Frederick County Total Migration-US and Foreign",6689,2020,5136
"9320",51,71,"Giles County Total Migration-US and Foreign",580,2020,638
"9321",51,73,"Gloucester County Total Migration-US and Foreign",2417,2020,1988
"9322",51,75,"Goochland County Total Migration-US and Foreign",2427,2020,1590
"9323",51,77,"Grayson County Total Migration-US and Foreign",725,2020,593
"9324",51,79,"Greene County Total Migration-US and Foreign",1440,2020,1193
"9325",51,81,"Greensville County Total Migration-US and Foreign",533,2020,504
"9326",51,83,"Halifax County Total Migration-US and Foreign",1071,2020,919
"9327",51,85,"Hanover County Total Migration-US and Foreign",7198,2020,5354
"9328",51,87,"Henrico County Total Migration-US and Foreign",20488,2020,21964
"9329",51,89,"Henry County Total Migration-US and Foreign",2022,2020,1648
"9330",51,91,"Highland County Total Migration-US and Foreign",111,2020,32
"9331",51,93,"Isle of Wight County Total Migration-US and Foreign",3342,2020,2477
"9332",51,95,"James City County Total Migration-US and Foreign",7287,2020,5579
"9333",51,97,"King and Queen County Total Migration-US and Foreign",453,2020,359
"9334",51,99,"King George County Total Migration-US and Foreign",2246,2020,1987
"9335",51,101,"King William County Total Migration-US and Foreign",1193,2020,989
"9336",51,103,"Lancaster County Total Migration-US and Foreign",653,2020,550
"9337",51,105,"Lee County Total Migration-US and Foreign",739,2020,541
"9338",51,107,"Loudoun County Total Migration-US and Foreign",29359,2020,27740
"9339",51,109,"Louisa County Total Migration-US and Foreign",3010,2020,1859
"9340",51,111,"Lunenburg County Total Migration-US and Foreign",560,2020,429
"9341",51,113,"Madison County Total Migration-US and Foreign",707,2020,619
"9342",51,115,"Mathews County Total Migration-US and Foreign",436,2020,351
"9343",51,117,"Mecklenburg County Total Migration-US and Foreign",1423,2020,1053
"9344",51,119,"Middlesex County Total Migration-US and Foreign",760,2020,452
"9345",51,121,"Montgomery County Total Migration-US and Foreign",4101,2020,4775
"9346",51,125,"Nelson County Total Migration-US and Foreign",859,2020,725
"9347",51,127,"New Kent County Total Migration-US and Foreign",2355,2020,1537
"9348",51,131,"Northampton County Total Migration-US and Foreign",676,2020,595
"9349",51,133,"Northumberland County Total Migration-US and Foreign",805,2020,537
"9350",51,135,"Nottoway County Total Migration-US and Foreign",691,2020,659
"9351",51,137,"Orange County Total Migration-US and Foreign",3296,2020,2656
"9352",51,139,"Page County Total Migration-US and Foreign",911,2020,725
"9353",51,141,"Patrick County Total Migration-US and Foreign",809,2020,513
"9354",51,143,"Pittsylvania County Total Migration-US and Foreign",2457,2020,2160
"9355",51,145,"Powhatan County Total Migration-US and Foreign",2160,2020,1491
"9356",51,147,"Prince Edward County Total Migration-US and Foreign",1040,2020,1062
"9357",51,149,"Prince George County Total Migration-US and Foreign",4250,2020,4225
"9358",51,153,"Prince William County Total Migration-US and Foreign",35437,2020,37931
"9359",51,155,"Pulaski County Total Migration-US and Foreign",1359,2020,1149
"9360",51,157,"Rappahannock County Total Migration-US and Foreign",483,2020,372
"9361",51,159,"Richmond County Total Migration-US and Foreign",473,2020,377
"9362",51,161,"Roanoke County Total Migration-US and Foreign",6765,2020,6306
"9363",51,163,"Rockbridge County Total Migration-US and Foreign",1381,2020,919
"9364",51,165,"Rockingham County Total Migration-US and Foreign",4274,2020,3620
"9365",51,167,"Russell County Total Migration-US and Foreign",788,2020,778
"9366",51,169,"Scott County Total Migration-US and Foreign",891,2020,680
"9367",51,171,"Shenandoah County Total Migration-US and Foreign",2415,2020,1958
